request_id,message_id,day,line,model,version,source_uuid,source_line,source_kind,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens,rows,tools,followups,usage_conflict,tool_group
34bcd1e2-80ab-473d-b26c-c5a1c35cf807,34bcd1e2-80ab-473d-b26c-c5a1c35cf807,2026-09-12,4588,<synthetic>,2.1.268,6b188143-2dd8-4f24-8667-ed9133dfbd81,4587,session_started,0,0,0,0,1,,False,False,no_tool
4c238a58-02fe-4e5e-8007-54800f446c7c,4c238a58-02fe-4e5e-8007-54800f446c7c,2026-09-12,4591,<synthetic>,2.1.268,2686baa7-9ccd-4746-b8bd-0939a2ed04fe,4590,runner_ask,0,0,0,0,1,,False,False,no_tool
3ab14635-8114-4c5d-8d8e-f006e06176d1,3ab14635-8114-4c5d-8d8e-f006e06176d1,2026-09-12,4594,<synthetic>,2.1.268,67c462e9-9ea8-4b04-b5b5-cbb23a854736,4593,runner_ask,0,0,0,0,1,,False,False,no_tool
28738e91-7bb7-4b3f-8194-b933357ecd14,28738e91-7bb7-4b3f-8194-b933357ecd14,2026-09-12,4597,<synthetic>,2.1.268,48421af1-6d1d-47d8-9bda-2eb2a8ba6b57,4596,stage_changed,0,0,0,0,1,,False,False,no_tool
1bddce08-2ce9-4efb-a712-446bf20f00ce,1bddce08-2ce9-4efb-a712-446bf20f00ce,2026-09-12,4600,<synthetic>,2.1.268,fab37439-0f24-4b28-997c-2f2bf01227c6,4599,gate_question,0,0,0,0,1,,False,False,no_tool
3e709ea9-ee2f-4baf-af6b-2febefd60133,3e709ea9-ee2f-4baf-af6b-2febefd60133,2026-09-12,4603,<synthetic>,2.1.268,11af69da-0ff7-46a8-ab89-4e6f96c6b070,4602,stage_changed,0,0,0,0,1,,False,False,no_tool
46cbbfe7-bbda-4329-9c5c-900e48a1d616,46cbbfe7-bbda-4329-9c5c-900e48a1d616,2026-09-12,4606,<synthetic>,2.1.268,68d3b17e-ca60-48ee-82da-cb9f0f89b2da,4605,runner_ask,0,0,0,0,1,,False,False,no_tool
823e4f63-312a-46fc-8bee-99c2bb0b94ca,823e4f63-312a-46fc-8bee-99c2bb0b94ca,2026-09-12,4609,<synthetic>,2.1.268,08fe91ba-d8ae-4792-ac8c-4eb1e981d852,4608,runner_ask,0,0,0,0,1,,False,False,no_tool
61f4af06-670e-4111-8da0-cebbb2d2c2f8,61f4af06-670e-4111-8da0-cebbb2d2c2f8,2026-09-12,4612,<synthetic>,2.1.268,4492f96c-bb5d-4dad-a989-30f61ee13a7c,4611,summary_due,0,0,0,0,1,,False,False,no_tool
2c0069ac-ba02-4b77-91a7-05632a0f02be,2c0069ac-ba02-4b77-91a7-05632a0f02be,2026-09-12,4622,<synthetic>,2.1.268,006f2018-5f2f-4aa6-8b10-092b7f0a557b,4621,runner_report,0,0,0,0,1,,False,False,no_tool
65d7fd0a-4027-48ec-aa36-3e15e37b100f,65d7fd0a-4027-48ec-aa36-3e15e37b100f,2026-09-12,4625,<synthetic>,2.1.268,74f21a18-052d-49df-9992-3dcce23b78ac,4624,runner_ask,0,0,0,0,1,,False,False,no_tool
273c7e07-ca61-4d2b-b268-5b4ff3a4b814,273c7e07-ca61-4d2b-b268-5b4ff3a4b814,2026-09-12,4631,<synthetic>,2.1.268,c75e8bef-4a77-4424-90ed-05dbc68368d7,4630,other_input,0,0,0,0,1,,False,False,no_tool
2e7a571a-ab37-4403-a00e-d1cdfab5dcbe,2e7a571a-ab37-4403-a00e-d1cdfab5dcbe,2026-09-12,4634,<synthetic>,2.1.268,1020660f-4eb1-4101-a146-5e6ad6128caa,4633,runner_ask,0,0,0,0,1,,False,False,no_tool
79951b2d-e407-409d-abe3-2801103b67f4,79951b2d-e407-409d-abe3-2801103b67f4,2026-09-12,4637,<synthetic>,2.1.268,5afc4dba-6e40-478d-b456-c2a05d4a2d5f,4636,runner_report,0,0,0,0,1,,False,False,no_tool
f75efcb1-f4a9-4bad-95b6-9371ee4fd7ee,f75efcb1-f4a9-4bad-95b6-9371ee4fd7ee,2026-09-12,4640,<synthetic>,2.1.268,f60b0904-580a-46e6-86a1-5050652c0f48,4639,runner_report,0,0,0,0,1,,False,False,no_tool
99148007-55ec-477b-93d8-ba8b03f679f3,99148007-55ec-477b-93d8-ba8b03f679f3,2026-09-12,4643,<synthetic>,2.1.268,19348ddb-f93b-450c-b8d9-040f71d03f2e,4642,other_mailbox,0,0,0,0,1,,False,False,no_tool
c0e21445-24f4-4f92-a37d-2d6053a41594,c0e21445-24f4-4f92-a37d-2d6053a41594,2026-09-12,4646,<synthetic>,2.1.268,ab931d82-af35-41c3-97ba-6e1b892e159b,4645,workflow_claim_recorded,0,0,0,0,1,,False,False,no_tool
9428a98d-098c-422c-8b0f-f6b29732cd4d,9428a98d-098c-422c-8b0f-f6b29732cd4d,2026-09-12,4656,<synthetic>,2.1.268,99b12076-9723-499b-81d6-95925ea7d98a,4648,runner_ask,0,0,0,0,1,,False,False,no_tool
9418bf43-6342-4c91-8160-bf128b3e5600,9418bf43-6342-4c91-8160-bf128b3e5600,2026-09-12,4659,<synthetic>,2.1.268,2fd5c6f7-47bc-4019-8ecd-2cc78c48cd12,4658,gate_question,0,0,0,0,1,,False,False,no_tool
e6cbe7cc-14f9-49fe-a5e0-98b6ccbcaf7e,e6cbe7cc-14f9-49fe-a5e0-98b6ccbcaf7e,2026-09-12,4662,<synthetic>,2.1.268,ec78cbbf-7fd7-4de0-9db8-6cd83d2269f8,4661,session_failed,0,0,0,0,1,,False,False,no_tool
046b78af-0733-40aa-914c-6004abb11327,046b78af-0733-40aa-914c-6004abb11327,2026-09-12,4665,<synthetic>,2.1.268,5c6e24d3-e2bb-4586-a7f4-4e43fb859112,4664,session_started,0,0,0,0,1,,False,False,no_tool
2d73ac3e-52af-4474-a826-93fc306855d7,2d73ac3e-52af-4474-a826-93fc306855d7,2026-09-12,4668,<synthetic>,2.1.268,2ae7751a-9a7e-4c4c-a627-c23c4e3a9ca0,4667,runner_ask,0,0,0,0,1,,False,False,no_tool
b45cb1ed-6e8b-4a21-889f-a1990f642f5b,b45cb1ed-6e8b-4a21-889f-a1990f642f5b,2026-09-12,4671,<synthetic>,2.1.268,cbcdc1c0-594a-41ed-97bc-df9758904714,4670,stage_changed,0,0,0,0,1,,False,False,no_tool
8cc9564f-7332-4734-97df-096267a4fb39,8cc9564f-7332-4734-97df-096267a4fb39,2026-09-12,4674,<synthetic>,2.1.268,0d7f8310-7d70-41d5-97d0-3804ad8778f2,4673,stage_changed,0,0,0,0,1,,False,False,no_tool
2cca2569-c985-4169-a2d8-0bd2a2058f93,2cca2569-c985-4169-a2d8-0bd2a2058f93,2026-09-12,4677,<synthetic>,2.1.268,02f43787-34c8-49d8-bc20-e48db3d81c0f,4676,runner_ask,0,0,0,0,1,,False,False,no_tool
c814224e-cc74-4149-b152-9e7a654fbb62,c814224e-cc74-4149-b152-9e7a654fbb62,2026-09-12,4680,<synthetic>,2.1.268,91fae921-e17e-4342-87f3-739c87a74fd1,4679,runner_ask,0,0,0,0,1,,False,False,no_tool
58d2da10-b773-4bad-bb5c-0ac5bf7569a7,58d2da10-b773-4bad-bb5c-0ac5bf7569a7,2026-09-12,4683,<synthetic>,2.1.268,71876b79-82ed-4041-a2c6-abc20459cb96,4682,summary_due,0,0,0,0,1,,False,False,no_tool
f2c3fc1f-125b-4429-a48f-dae24a8975fe,f2c3fc1f-125b-4429-a48f-dae24a8975fe,2026-09-12,4693,<synthetic>,2.1.268,e2bf5826-19ea-4bcd-836e-ec3dca908ef3,4685,runner_report,0,0,0,0,1,,False,False,no_tool
eca9a1dd-9dcd-4304-8685-ac514d5aa1f8,eca9a1dd-9dcd-4304-8685-ac514d5aa1f8,2026-09-12,4696,<synthetic>,2.1.268,dc5770b7-f4eb-464e-91d2-a40b3c3535b4,4695,runner_ask,0,0,0,0,1,,False,False,no_tool
3e329e47-88db-484c-bdde-c61f818efa73,3e329e47-88db-484c-bdde-c61f818efa73,2026-09-12,4699,<synthetic>,2.1.268,3081b285-13bf-4523-9682-aaa7559bd990,4698,runner_ask,0,0,0,0,1,,False,False,no_tool
f75528bb-5c38-4336-9054-9f0e297aee49,f75528bb-5c38-4336-9054-9f0e297aee49,2026-09-12,4702,<synthetic>,2.1.268,e6ddb273-3656-4d5e-9c42-8dc8896c3a96,4701,runner_report,0,0,0,0,1,,False,False,no_tool
620a9744-bbd9-4a73-a9f5-d8141ecc904a,620a9744-bbd9-4a73-a9f5-d8141ecc904a,2026-09-12,4705,<synthetic>,2.1.268,b37bde18-ee8b-481c-a4fb-b3d604f15262,4704,runner_report,0,0,0,0,1,,False,False,no_tool
5107472a-ccf5-430b-9a58-e4a2d5e8a544,5107472a-ccf5-430b-9a58-e4a2d5e8a544,2026-09-12,4708,<synthetic>,2.1.268,66a79e19-ba2e-4750-b793-c55cf5b4fb48,4707,other_mailbox,0,0,0,0,1,,False,False,no_tool
6659bea7-8789-4f6c-b0cd-7f9d6590411e,6659bea7-8789-4f6c-b0cd-7f9d6590411e,2026-09-12,4711,<synthetic>,2.1.268,7028a0c4-0515-4df2-8709-7b019b5d9909,4710,workflow_claim_recorded,0,0,0,0,1,,False,False,no_tool
cb3fb011-3b6b-43ef-8400-dc73db298f54,cb3fb011-3b6b-43ef-8400-dc73db298f54,2026-09-12,4714,<synthetic>,2.1.268,c524ebf7-62d5-4171-9fc0-4b6453502632,4712,mixed_without_founder,0,0,0,0,1,,False,False,no_tool
c5375569-4ba5-4e0d-a839-b07304cb9b17,c5375569-4ba5-4e0d-a839-b07304cb9b17,2026-09-12,4724,<synthetic>,2.1.268,8fcfaab7-c502-4072-93a8-ab8f3651b1c0,4716,other_mailbox,0,0,0,0,1,,False,False,no_tool
7f866451-1bab-48a8-b8e3-58dd31affbaf,7f866451-1bab-48a8-b8e3-58dd31affbaf,2026-09-12,4727,<synthetic>,2.1.268,11d49c77-951c-4594-b83c-20d068d3f0c7,4726,founder,0,0,0,0,1,,False,False,no_tool
06645db0-8cf8-4cd1-ad15-23cd9725cd40,06645db0-8cf8-4cd1-ad15-23cd9725cd40,2026-09-12,4733,<synthetic>,2.1.268,1736749e-05d4-4cf1-ac06-19372c9f3e9a,4732,other_input,0,0,0,0,1,,False,False,no_tool
e9958203-d209-4ad8-81e2-32417419548f,e9958203-d209-4ad8-81e2-32417419548f,2026-09-12,4736,<synthetic>,2.1.268,52a3634b-69b3-4598-bd40-7704fdf12df5,4735,founder,0,0,0,0,1,,False,False,no_tool
84d18e01-9a5b-4c77-8ac3-42e0dba5de69,84d18e01-9a5b-4c77-8ac3-42e0dba5de69,2026-09-12,4739,<synthetic>,2.1.268,34897d8b-226e-400c-bce2-5595a8bd4a64,4738,other_mailbox,0,0,0,0,1,,False,False,no_tool
381a7363-777f-473d-ba4e-98c31dc24133,381a7363-777f-473d-ba4e-98c31dc24133,2026-09-12,4742,<synthetic>,2.1.268,ae252b04-2a37-4367-b973-32119931060d,4741,founder,0,0,0,0,1,,False,False,no_tool
946695d1-eabd-4e43-9301-07ab16661ab5,946695d1-eabd-4e43-9301-07ab16661ab5,2026-09-12,4745,<synthetic>,2.1.268,fb5bdca8-0516-4d8d-8804-4c043c45173e,4744,other_mailbox,0,0,0,0,1,,False,False,no_tool
e532df3d-231d-4994-a84b-2c8cb6d07345,e532df3d-231d-4994-a84b-2c8cb6d07345,2026-09-12,4748,<synthetic>,2.1.268,5aaf8d44-5c78-4a42-82bf-b3f1848ea8f8,4747,founder,0,0,0,0,1,,False,False,no_tool
3cdf9526-4ef8-4519-ad24-3be64e134489,3cdf9526-4ef8-4519-ad24-3be64e134489,2026-09-12,4758,<synthetic>,2.1.268,33e554dc-fd45-4675-aab1-f415615ed9ab,4750,other_mailbox,0,0,0,0,1,,False,False,no_tool
9f368508-1743-4647-be12-935bfc4dbe25,9f368508-1743-4647-be12-935bfc4dbe25,2026-09-12,4764,<synthetic>,2.1.268,b7f22106-7070-46f6-b27f-85293f79e85c,4763,other_input,0,0,0,0,1,,False,False,no_tool
11c20663-1fec-4f14-995e-7ed0a7cc10f0,11c20663-1fec-4f14-995e-7ed0a7cc10f0,2026-09-12,4767,<synthetic>,2.1.268,174594c0-e209-4b0e-911b-183f81b3ea26,4766,other_mailbox,0,0,0,0,1,,False,False,no_tool
e18d28ad-df5b-4008-96b6-73c5737678a3,e18d28ad-df5b-4008-96b6-73c5737678a3,2026-09-12,4770,<synthetic>,2.1.268,f475581f-c84b-480b-9c2c-24ce0422ad4d,4769,summary_due,0,0,0,0,1,,False,False,no_tool
7a1a214e-2a8e-4b15-b9d2-55e2bdc2588d,7a1a214e-2a8e-4b15-b9d2-55e2bdc2588d,2026-09-12,4773,<synthetic>,2.1.268,620a40e1-ce75-4c7f-85b9-6963246c59a0,4772,summary_due,0,0,0,0,1,,False,False,no_tool
7b58fe0f-f26e-4631-9fa5-3f330942098d,7b58fe0f-f26e-4631-9fa5-3f330942098d,2026-09-12,4776,<synthetic>,2.1.268,f6f2ca2d-3f9c-4218-94e7-e70aa04aea9d,4775,other_mailbox,0,0,0,0,1,,False,False,no_tool
8d93870c-9041-4ee5-81d5-94c9000e3206,8d93870c-9041-4ee5-81d5-94c9000e3206,2026-09-12,4780,<synthetic>,2.1.268,2383b491-681b-4c56-bc12-18e81114a175,4778,summary_due,0,0,0,0,1,,False,False,no_tool
b3d0a444-e2cb-4507-bd0b-fe3230b60f80,b3d0a444-e2cb-4507-bd0b-fe3230b60f80,2026-09-12,4786,<synthetic>,2.1.268,7e2d7833-5b21-4f92-a751-75e6cc2591e4,4785,other_input,0,0,0,0,1,,False,False,no_tool
325725f3-424d-4311-b94f-349992188a5c,325725f3-424d-4311-b94f-349992188a5c,2026-09-12,4796,<synthetic>,2.1.268,ac3bcc5e-6e0e-4c15-8fcb-ca81fccd9b73,4795,other_mailbox,0,0,0,0,1,,False,False,no_tool
bda9ef29-1ed3-4ff7-92e6-f0bf79235c30,bda9ef29-1ed3-4ff7-92e6-f0bf79235c30,2026-09-12,4799,<synthetic>,2.1.268,9292bf07-81d8-4ae9-b963-1aed9bcb4596,4798,summary_due,0,0,0,0,1,,False,False,no_tool
aed685f4-76b1-4257-8fe2-87ffd943b859,aed685f4-76b1-4257-8fe2-87ffd943b859,2026-09-12,4802,<synthetic>,2.1.268,9cdde8ed-4c32-483e-87a2-7cb99a27ffed,4801,other_mailbox,0,0,0,0,1,,False,False,no_tool
0db66777-9349-453c-afd3-09a3c8a9f27a,0db66777-9349-453c-afd3-09a3c8a9f27a,2026-09-12,4805,<synthetic>,2.1.268,e049f09c-6dd7-4a87-93db-46b07d024172,4804,other_mailbox,0,0,0,0,1,,False,False,no_tool
89bfe90f-7553-44d5-889e-837ae20a827e,89bfe90f-7553-44d5-889e-837ae20a827e,2026-09-12,4811,<synthetic>,2.1.268,56e333cb-6de7-41ff-bd9e-4a3c8959478d,4810,other_input,0,0,0,0,1,,False,False,no_tool
c3572948-3f43-4261-a409-6bfedc214c15,c3572948-3f43-4261-a409-6bfedc214c15,2026-09-12,4814,<synthetic>,2.1.268,c2389ed1-f190-488f-80a8-c1dca1be6d1c,4813,other_mailbox,0,0,0,0,1,,False,False,no_tool
73250e75-ac2c-4ef6-b521-4fa2a349c333,73250e75-ac2c-4ef6-b521-4fa2a349c333,2026-09-12,4824,<synthetic>,2.1.268,e97b4bc0-1267-4947-b4e8-d7189ec0a056,4816,other_mailbox,0,0,0,0,1,,False,False,no_tool
5d9e7328-967f-4308-a97e-1c33dcdefe80,5d9e7328-967f-4308-a97e-1c33dcdefe80,2026-09-12,4827,<synthetic>,2.1.268,fa2b214d-f8e3-4ea9-925d-2c502a62ac9e,4826,other_mailbox,0,0,0,0,1,,False,False,no_tool
3a14ae96-124c-4fcd-a724-3813edc705be,3a14ae96-124c-4fcd-a724-3813edc705be,2026-09-12,4833,<synthetic>,2.1.268,3fbc4126-b80c-429c-bcb6-b36a90646971,4832,other_input,0,0,0,0,1,,False,False,no_tool
cd7f9f49-33df-42e9-8d78-9e30472f9283,cd7f9f49-33df-42e9-8d78-9e30472f9283,2026-09-12,4836,<synthetic>,2.1.268,614ef97c-9757-40bd-a299-6b91af4d442c,4835,other_mailbox,0,0,0,0,1,,False,False,no_tool
309a4bf1-42e0-46d0-9332-29327e78fb8a,309a4bf1-42e0-46d0-9332-29327e78fb8a,2026-09-12,4839,<synthetic>,2.1.268,d443d676-7de7-48ce-8c44-b7a9ca1f9355,4838,summary_due,0,0,0,0,1,,False,False,no_tool
5bec2735-4967-4e52-a894-20baa47f8ebf,5bec2735-4967-4e52-a894-20baa47f8ebf,2026-09-12,4842,<synthetic>,2.1.268,573c1103-0202-45e6-83dc-b7e726a3a31a,4841,other_mailbox,0,0,0,0,1,,False,False,no_tool
04a41a8d-4fd2-47f2-9eed-ce1751335eb2,04a41a8d-4fd2-47f2-9eed-ce1751335eb2,2026-09-12,4845,<synthetic>,2.1.268,5f0eb857-2bc3-4b72-b888-3666c726de7e,4844,summary_due,0,0,0,0,1,,False,False,no_tool
82d2086f-c7cf-43f8-b628-43adb83ee99a,82d2086f-c7cf-43f8-b628-43adb83ee99a,2026-09-12,4855,<synthetic>,2.1.268,6f8415f1-a0f0-474c-b76e-a786afa5ee7d,4847,other_mailbox,0,0,0,0,1,,False,False,no_tool
1142648e-8ef6-4766-8a44-d61e232fb5df,1142648e-8ef6-4766-8a44-d61e232fb5df,2026-09-12,4858,<synthetic>,2.1.268,1fbb2754-12f2-4907-acca-7ffd948174ca,4857,other_mailbox,0,0,0,0,1,,False,False,no_tool
e3a20fa3-af33-4bdb-9e17-33309a40752a,e3a20fa3-af33-4bdb-9e17-33309a40752a,2026-09-12,4861,<synthetic>,2.1.268,18599113-de22-4cc3-81a4-0ddcb37a3e8b,4860,summary_due,0,0,0,0,1,,False,False,no_tool
813a495d-f06f-44f4-9c4e-082a940c1446,813a495d-f06f-44f4-9c4e-082a940c1446,2026-09-12,4864,<synthetic>,2.1.268,07d04b3a-6f13-4580-8900-b0877b4f97a1,4863,other_mailbox,0,0,0,0,1,,False,False,no_tool
b80591bb-428c-4083-9d13-7f6c8a37eec8,b80591bb-428c-4083-9d13-7f6c8a37eec8,2026-09-12,4870,<synthetic>,2.1.268,b64f4c42-5bff-41f9-a8bd-35ed11910d65,4869,other_input,0,0,0,0,1,,False,False,no_tool
926fabd3-bc72-4b07-b57a-9631e99c8720,926fabd3-bc72-4b07-b57a-9631e99c8720,2026-09-12,4873,<synthetic>,2.1.268,af733e7b-d7c0-4d26-b77d-63c331a79913,4872,other_mailbox,0,0,0,0,1,,False,False,no_tool
289c9767-ebbc-45de-a7d9-0b89eb158586,289c9767-ebbc-45de-a7d9-0b89eb158586,2026-09-12,4876,<synthetic>,2.1.268,811c53f9-5799-4544-9ad6-c5fca9d24296,4875,summary_due,0,0,0,0,1,,False,False,no_tool
921ab8ef-c779-4bff-bff8-b406b4916244,921ab8ef-c779-4bff-bff8-b406b4916244,2026-09-12,4886,<synthetic>,2.1.268,3734912b-7e56-4a86-aace-d97956ba1796,4878,other_mailbox,0,0,0,0,1,,False,False,no_tool
055443c8-2d4e-4bba-9384-a9ec51b10cfd,055443c8-2d4e-4bba-9384-a9ec51b10cfd,2026-09-12,4889,<synthetic>,2.1.268,7ffee6cd-80e9-499e-84eb-8fd88084e61d,4888,other_mailbox,0,0,0,0,1,,False,False,no_tool
